id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName,cleaned_words,month_year,sentiment,confidence,polarity
1886556342330032400,https://x.com/aa_braham0/status/1886556342330032261,what this again now if you people cant do business fairly you end it this time na verydarkman i go call for help,2025-02-03 23:24:00,0,1,1,0,280.0,,1,27,aa_braham0,people business fairly end time verydarkman call help,2025-02,negative,0.9190856,-1
1886504874063417300,https://x.com/Peacewill_War/status/1886504874063417411,why my trade of over hr hasnt been credited after it was redeemed and your customer service isnt responding to any messages for over hr now what wrong,2025-02-03 19:59:00,0,2,0,0,44.0,cardtonic,183,357,Peacewill_War,trade hr hasnt credited redeemed customer service isnt responding messages hr wrong,2025-02,negative,0.9475349,-1
1886504399931105300,https://x.com/SparlexO12765/status/1886504399931105286,cardtonic are scammers beware of them,2025-02-03 19:57:00,0,3,2,0,298.0,,487,102,SparlexO12765,cardtonic scammers beware,2025-02,negative,0.9287985,-1
1886430550765851000,https://x.com/Osampixels/status/1886430550765850763,why im i having issues withdrawing from my virtual dollar cardi need answer,2025-02-03 15:04:00,0,1,0,0,101.0,BENNY7GG,608,1120,Osampixels,issues withdrawing virtual dollar cardi need answer,2025-02,negative,0.78132486,-1
1885708524673458400,https://x.com/PresyzerMartin/status/1885708524673458481,i cant withdraw from my use card since todaywhats wrong,2025-02-01 15:15:00,0,2,0,0,50.0,cardtonic,2085,2316,PresyzerMartin,withdraw use card since todaywhats wrong,2025-02,negative,0.9217374,-1
1885667690901061600,https://x.com/Jaguar_son6/status/1885667690901061733,na god go punish una if una no return my k,2025-02-01 12:33:00,0,1,0,0,14.0,cardtonic,479,1523,Jaguar_son6,god punish una una return k,2025-02,negative,0.60534906,-1
1885593169619812400,https://x.com/officialmuhamzy/status/1885593169619812374,your rate keeps dropping,2025-02-01 07:36:00,0,0,0,0,34.0,cardtonic,815,1076,officialmuhamzy,rate keeps dropping,2025-02,negative,0.87608415,-1
1885484607308435700,https://x.com/aa_braham0/status/1885484607308435802,what all this i cant take this no more i just hope i dont get ripped by you people im still waiting for my money and it going to be the last time im using,2025-02-01 00:25:00,0,1,0,0,223.0,,1,27,aa_braham0,take hope get ripped people still waiting money going last time using,2025-02,negative,0.85566753,-1
1885334327120085200,https://x.com/Lyfeb4fame/status/1885334327120085313,then what happened to my card,2025-01-31 14:28:00,0,2,0,0,60.0,cardtonic,55,205,Lyfeb4fame,happened card,2025-01,negative,0.5058712,-1
1885130618897375700,https://x.com/PeterStaunch/status/1885130618897375724,your yea transaction  is kind of slow,2025-01-31 00:58:00,0,2,1,0,56.0,cardtonic,33,95,PeterStaunch,yea transaction kind slow,2025-01,negative,0.7838421,-1
1885033818622423000,https://x.com/Realandlordy/status/1885033818622423055,i checked out your app on app store and some of the reviews are not encouraging,2025-01-30 18:34:00,0,2,0,0,53.0,cardtonic,1598,2810,Realandlordy,checked app app store reviews encouraging,2025-01,negative,0.9620351,-1
1884399321283715600,https://x.com/Jiggioshok43860/status/1884399321283715470,its even their second time first time was i dont know what even made me trade with them again,2025-01-29 00:33:00,0,1,0,0,37.0,lloydmvp,6,45,Jiggioshok43860,even second time first time even made trade,2025-01,negative,0.65116984,-1
1884351254031134700,https://x.com/Tobenz60/status/1884351254031134841,they just scammed me,2025-01-28 21:22:00,1,7,2,0,146.0,lloydmvp,4,14,Tobenz60,scammed,2025-01,negative,0.92366,-1
1884251184573345800,https://x.com/Golden_starfarm/status/1884251184573345806,which of the cardtonic the one wey no allow me withdraw my dollar since i cant use it to pay,2025-01-28 14:44:00,0,7,0,0,64.0,lloydmvp,364,758,Golden_starfarm,cardtonic wey allow withdraw dollar since use pay,2025-01,negative,0.63954157,-1
1884192922821939500,https://x.com/lloydmvp/status/1884192922821939570,why is your platform ripping people of their hard earned money please fix it,2025-01-28 10:52:00,0,1,0,0,40.0,Jiggioshok43860,25,128,lloydmvp,platform ripping people hard earned money please fix,2025-01,negative,0.96939254,-1
1884099139681894700,https://x.com/lloydmvp/status/1884099139681894708,advertising for who can you read my reply to your comments all over again  are still scammers thanks,2025-01-28 04:40:00,0,0,0,0,100.0,MobFlex138406,25,128,lloydmvp,advertising read reply comments still scammers thanks,2025-01,negative,0.8056502,-1
1883994224204583200,https://x.com/Golden_starfarm/status/1883994224204583234,why does my virtual dollar card says unavailable while trying to subscribe on x twitter,2025-01-27 21:43:00,0,1,1,0,42.0,cardtonic,364,758,Golden_starfarm,virtual dollar card says unavailable trying subscribe x twitter,2025-01,negative,0.8056638,-1
1883971859651387600,https://x.com/OLATOY3S3/status/1883971859651387592,you guys are too slow fr mehnrd time transacting with your app and its the same goddamn slow networknawa o,2025-01-27 20:14:00,0,2,0,0,41.0,cardtonic,158,895,OLATOY3S3,guys slow fr mehnrd time transacting app goddamn slow networknawa,2025-01,negative,0.9804514,-1
1883968965023785200,https://x.com/MobFlex138406/status/1883968965023785332,from your past tweets you were saying theyre scammers but how come youre advertising them now,2025-01-27 20:02:00,0,1,0,0,118.0,lloydmvp,12,156,MobFlex138406,past tweets saying theyre scammers come youre advertising,2025-01,negative,0.7475082,-1
1883920745946046500,https://x.com/Jiggioshok43860/status/1883920745946046507,cardtonic is a scam app  app,2025-01-27 16:51:00,0,0,1,0,291.0,,6,44,Jiggioshok43860,cardtonic scam app app,2025-01,negative,0.9465261,-1
1883920643818938400,https://x.com/Jiggioshok43860/status/1883920643818938442,scam app dont use cardtonic,2025-01-27 16:50:00,1,1,1,0,452.0,,6,44,Jiggioshok43860,scam app use cardtonic,2025-01,negative,0.9098452,-1
1883888439957066200,https://x.com/sullycryptt/status/1883888439957066147,beware of trading with   i had a terrible experience with them last week where they cut short my money i dont recommend,2025-01-27 14:42:00,0,0,1,0,31.0,cardtonic,141,135,sullycryptt,beware trading terrible experience last week cut short money recommend,2025-01,negative,0.9771409,-1
1883802262541402000,https://x.com/sullycryptt/status/1883802262541402156,beware of trading with  tho they are not reliable i had a terrible experience with them when i sold my gift card to them they arent reliable at all,2025-01-27 09:00:00,0,0,0,0,88.0,rebornay,141,135,sullycryptt,beware trading tho reliable terrible experience sold gift card arent reliable,2025-01,negative,0.9683207,-1
1883625407368606000,https://x.com/bigxyz20/status/1883625407368605953,you guys should release my money its been almost  hours i did a transaction with you guys and im yet to be credited i need my money urgently,2025-01-26 21:17:00,0,1,1,0,12.0,cardtonic,1,60,bigxyz20,guys release money almost hours transaction guys yet credited need money urgently,2025-01,negative,0.75154656,-1
1883484492960239600,https://x.com/BigDumax/status/1883484492960239691,why cant i withdraw my money from your app,2025-01-26 11:57:00,0,40,0,0,42.0,cardtonic,45,845,BigDumax,withdraw money app,2025-01,negative,0.93792796,-1
1883249623269343500,https://x.com/Yem_kem/status/1883249623269343544,you are the absolute worst ever charged me for creating an account charged for creating a virtual card charged for depositing money in the account high exchange rate and then now i want to withdraw all the money there but i cant because they charge for withdrawal,2025-01-25 20:24:00,0,1,0,0,82.0,cardtonic,417,461,Yem_kem,absolute worst ever charged creating account charged creating virtual card charged depositing money account high exchange rate want withdraw money charge withdrawal,2025-01,negative,0.96996635,-1
1882911119754555400,https://x.com/sullycryptt/status/1882911119754555475,beware of these guys they are scammers,2025-01-24 21:59:00,1,2,0,0,2226.0,farmercist_eth,141,135,sullycryptt,beware guys scammers,2025-01,negative,0.90611464,-1
1882903690228703500,https://x.com/sullycryptt/status/1882903690228703445,scammers beware of trading with them  and they cant deny it i have the evidence i pity ppl theyve been scamming,2025-01-24 21:29:00,0,0,0,0,25.0,cardtonic,141,135,sullycryptt,scammers beware trading deny evidence pity ppl theyve scamming,2025-01,negative,0.83352685,-1
1882870388620996900,https://x.com/sullycryptt/status/1882870388620996837,these guys are being fraudulent they show a high rate to lure customers and then process your gift card at way lower rate beware of them  they will probably block me now,2025-01-24 19:17:00,0,0,1,0,68.0,cardtonic,141,135,sullycryptt,guys fraudulent show high rate lure customers process gift card way lower rate beware probably block,2025-01,negative,0.9386392,-1
1882768731409187000,https://x.com/sullycryptt/status/1882768731409187189,lol youve seen my complaint and you cant reply again you are saying this here to appear as if you care  lol,2025-01-24 12:33:00,0,0,0,0,33.0,cardtonic,141,135,sullycryptt,lol youve seen complaint reply saying appear care lol,2025-01,negative,0.57022256,-1
1882733843607965700,https://x.com/sullycryptt/status/1882733843607965772,are scammers be careful when trading on there app,2025-01-24 10:15:00,0,1,0,0,44.0,cardtonic,141,135,sullycryptt,scammers careful trading app,2025-01,negative,0.7504576,-1
1882733664485957600,https://x.com/sullycryptt/status/1882733664485957658,scammers dont trade with them,2025-01-24 10:14:00,0,0,0,0,24.0,cardtonic,141,135,sullycryptt,scammers trade,2025-01,negative,0.7505336,-1
1882725414092812300,https://x.com/sullycryptt/status/1882725414092812365,you guys want to rip me off  selling to me at the rate of  and then processing it at,2025-01-24 09:41:00,0,0,0,0,30.0,cardtonic,141,135,sullycryptt,guys want rip selling rate processing,2025-01,negative,0.7621418,-1
1882690314756108500,https://x.com/ACTIVENTECH/status/1882690314756108423,check your dm having issues with your appp,2025-01-24 07:22:00,0,1,0,0,25.0,cardtonic,1525,3663,ACTIVENTECH,check dm issues appp,2025-01,negative,0.68802464,-1
1881982495752913000,https://x.com/Victor404285552/status/1881982495752912937,rippers is what you guys are,2025-01-22 08:29:00,0,1,0,0,37.0,cardtonic,6,20,Victor404285552,rippers guys,2025-01,negative,0.47769392,-1
1881849654037627100,https://x.com/Victor404285552/status/1881849654037627158,are you guys ripping people of their money nowis that the new schemethis month i traded up to million with you guys is this how you repay your customers back by stealing from them,2025-01-21 23:41:00,0,0,0,0,17.0,cardtonic,6,20,Victor404285552,guys ripping people money nowis new schemethis month traded million guys repay customers back stealing,2025-01,negative,0.9039335,-1
1881646350363984000,https://x.com/Orkuma20/status/1881646350363983929,everyone should know that you guys sometimes scam people,2025-01-21 10:13:00,0,1,0,0,28.0,cardtonic,41,597,Orkuma20,everyone guys sometimes scam people,2025-01,negative,0.8595141,-1
1880800066916786200,https://x.com/_Isaacbassey/status/1880800066916786294,is this you or a scammer,2025-01-19 02:10:00,0,1,0,0,43.0,CardtonicJ,53,74,_Isaacbassey,scammer,2025-01,negative,0.5683869,-1
1880687056680292900,https://x.com/ChinasaNwogu4/status/1880687056680292778,my withdrawal have been pending for long time  what is happening,2025-01-18 18:41:00,0,2,0,0,57.0,cardtonic,3,37,ChinasaNwogu4,withdrawal pending long time happening,2025-01,negative,0.5998502,-1
1880536130745168100,https://x.com/PresyzerMartin/status/1880536130745168017,oklemme fund itother cards i created have been rejected by my androidi dont want to waste money again,2025-01-18 08:42:00,0,2,1,0,48.0,omni_xbt,2085,2316,PresyzerMartin,oklemme fund itother cards created rejected androidi want waste money,2025-01,negative,0.9060931,-1
1879293068987564300,https://x.com/MakemeBET/status/1879293068987564324,don rip me my hard earning money pay me my money oh,2025-01-14 22:22:00,0,0,0,0,78.0,cardtonic,5293,1149,MakemeBET,rip hard earning money pay money oh,2025-01,negative,0.736154,-1
1878870768018477600,https://x.com/nobeherbert/status/1878870768018477531,why is my card taking time to process for almost a day now,2025-01-13 18:24:00,0,2,0,0,63.0,sakpo0007_,278,581,nobeherbert,card taking time process almost day,2025-01,negative,0.8712517,-1
1878870194703253800,https://x.com/nobeherbert/status/1878870194703253826,why is my apple still pending for over hours now,2025-01-13 18:22:00,0,2,1,0,42.0,directorpink_,278,581,nobeherbert,apple still pending hours,2025-01,negative,0.84015054,-1
1878711299447955700,https://x.com/oracleofbayelsa/status/1878711299447955754,i made a withdrawal of  thousand naira its been up to like  hours its still showing withdrawal in progress and i have reached out to my bank if the money has arrived unfortunately it havent been received yet i need help here,2025-01-13 07:50:00,0,1,0,0,36.0,cardtonic,348,622,oracleofbayelsa,made withdrawal thousand naira like hours still showing withdrawal progress reached bank money arrived unfortunately havent received yet need help,2025-01,negative,0.7841268,-1
1878686931300782000,https://x.com/socratesofweb3/status/1878686931300782087,stop using cardtonic guys they are scammers over there,2025-01-13 06:14:00,0,0,0,0,237.0,,8,110,socratesofweb3,stop using cardtonic guys scammers,2025-01,negative,0.93597806,-1
1878684050220827000,https://x.com/OkekeIkennaC1/status/1878684050220826903,scam app,2025-01-13 06:02:00,0,1,0,0,31.0,cardtonic,4,164,OkekeIkennaC1,scam app,2025-01,negative,0.91611606,-1
1878621264652423400,https://x.com/JoelJordy_/status/1878621264652423324,it will never ever be well with yall with the pain you people cause innocent customers it will never,2025-01-13 01:53:00,0,2,1,0,40.0,cardtonic,7,66,JoelJordy_,never ever well yall pain people cause innocent customers never,2025-01,negative,0.9766302,-1
