id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1575150000000000000,https://x.com/cardtonic/status/1575154848101675008,When you buy an item you don't need because you sha want to use your gift card. https://t.co/cO2W4sBRoo,2022-09-28 16:05,1,4,30,0,,,15757,48,cardtonic
1574790000000000000,https://x.com/Chinenye_Veraa/status/1574793586662670341,"@SoIomon_eze @cardtonic Wait, na Nigeria company?? Unbelievable ?? https://t.co/MOIc4w0JAS",2022-09-27 16:10,0,0,0,0,,SoIomon_eze,348,262,Chinenye_Veraa
1574710000000000000,https://x.com/rwancreative/status/1574711572467167233,"@cardtonic Okay, Thanks.

I'm with you.",2022-09-27 10:44,0,0,1,0,,cardtonic,22,551,rwancreative
1574680000000000000,https://x.com/cardtonic/status/1574677198606417920,"@VeekhT Hi Victor ??
Please send us a DM",2022-09-27 08:27,0,0,0,0,,VeekhT,15757,48,cardtonic
1574680000000000000,https://x.com/cardtonic/status/1574675733183492096,"@rwancreative Hi Ridwan ??
I'm in your DMs",2022-09-27 08:22,0,1,0,0,,rwancreative,15757,48,cardtonic
1574680000000000000,https://x.com/cardtonic/status/1574675498994540544,@GeoffreyGift1 In your DMs now ??,2022-09-27 08:21,0,0,1,0,,GeoffreyGift1,15757,48,cardtonic
1574670000000000000,https://x.com/cardtonic/status/1574674560779165696,"@DavydDavidJr1 Hi David ??
I'm in your DMs",2022-09-27 08:17,0,0,0,0,,DavydDavidJr1,15757,48,cardtonic
1574660000000000000,https://x.com/GeoffreyGift1/status/1574660712726601728,@cardtonic Please I haven't receive my test result yet,2022-09-27 07:22,0,1,0,0,,cardtonic,342,284,GeoffreyGift1
1574600000000000000,https://x.com/rwancreative/status/1574597693267398656,@cardtonic Thanks for the Update but I haven't received my result yet and I completed the assessment.,2022-09-27 03:11,0,1,0,0,,cardtonic,22,551,rwancreative
1574600000000000000,https://x.com/rwancreative/status/1574597378078019584,@VeekhT @cardtonic Same here,2022-09-27 03:10,0,0,0,0,,VeekhT,22,551,rwancreative
1574510000000000000,https://x.com/ArunaArthur/status/1574507703648473088,"@cardtonic If I may humbly ask,is it after the disqualification of the candidates who didn't follow assessment instructions that the 20% will be selected??",2022-09-26 21:14,0,0,0,0,,cardtonic,15,11,ArunaArthur
1574510000000000000,https://x.com/ArunaArthur/status/1574507163539722240,"@krypt_levi @cardtonic Yes,
It's also on the twitter Post.
Everyone saw it",2022-09-26 21:12,0,0,0,0,,krypt_levi,15,11,ArunaArthur
1574500000000000000,https://x.com/krypt_levi/status/1574496455922167813,"@ArunaArthur @cardtonic I didn't get any mail with that info.
I've gone through the Twitter page, didn't see it either.
Was the screenshot you sent from your email? I didn't any email like that.",2022-09-26 20:29,0,1,0,0,,ArunaArthur,787,721,krypt_levi
1574490000000000000,https://x.com/haryanfe01/status/1574494033795334156,@cardtonic Scammer,2022-09-26 20:20,0,0,0,0,,cardtonic,4,41,haryanfe01
1574490000000000000,https://x.com/ArunaArthur/status/1574490417462235136,@krypt_levi @cardtonic Our mail and the twitter info too,2022-09-26 20:05,0,1,0,0,,krypt_levi,15,11,ArunaArthur
1574480000000000000,https://x.com/krypt_levi/status/1574484240015982592,@ArunaArthur @cardtonic Where did you see this?,2022-09-26 19:41,0,1,0,0,,ArunaArthur,787,721,krypt_levi
1574410000000000000,https://x.com/kachiie_/status/1574406420472242179,@cardtonic Oh Lord ....I can't even Nap ??,2022-09-26 14:31,0,0,0,0,,cardtonic,685,875,kachiie_
1574410000000000000,https://x.com/only1_eyecode/status/1574406414486872065,"@cardtonic @DapsGraphics Hello Cardtoni,
I�m in yours ??",2022-09-26 14:31,0,1,0,0,,cardtonic,147,118,only1_eyecode
1574410000000000000,https://x.com/cardtonic/status/1574405711701868544,"@DapsGraphics Hey Daps,
I'm in your DMs ??",2022-09-26 14:29,0,2,0,0,,DapsGraphics,15757,48,cardtonic
1574400000000000000,https://x.com/DapsGraphics/status/1574404828704522240,"@cardtonic Hello @cardtonic
I haven't gotten an email yet for individual results??",2022-09-26 14:25,0,1,0,0,,cardtonic,90,209,DapsGraphics
1574400000000000000,https://x.com/d3Mastermind/status/1574401199847129088,@cardtonic Breakfast is served ??,2022-09-26 14:11,0,0,1,0,,cardtonic,347,1301,d3Mastermind
1574390000000000000,https://x.com/kachiie_/status/1574391009693372416,@pastorbolaji Congratulations you're a beneficiary of the Cardtonic Upskill program??????,2022-09-26 13:30,0,0,0,0,,pastorbolaji,685,875,kachiie_
1574380000000000000,https://x.com/ad_s____/status/1574376404585684996,I'd pay to see what a @cardtonic bootcamp looks like. ??,2022-09-26 12:32,0,1,10,1,,,266,212,ad_s____
1574370000000000000,https://x.com/nwa_nduka/status/1574368682775662592,@kelue_ @cardtonic No lies ????,2022-09-26 12:01,0,0,1,0,,_kelue,152,180,nwa_nduka
1574370000000000000,https://x.com/youngalike/status/1574367621977448448,@cardtonic Omo 55% into sure say I make am,2022-09-26 11:57,0,0,0,0,,cardtonic,93,97,youngalike
1574370000000000000,https://x.com/M_Chukwuzoba/status/1574366875542323206,"@cardtonic With my average, all I can say is that we fall today to rise again tomorrow. If it pleases God that I become a tech pro I dream of, more opportunities will surely come. Hoping for one even if not by competition. Thank you so much Cardtonic for ",2022-09-26 11:54,0,0,4,0,,cardtonic,2,54,M_Chukwuzoba
1574370000000000000,https://x.com/GeoffreyGift1/status/1574366318404304896,@cardtonic Thank you @cardtonic  ??,2022-09-26 11:52,0,0,0,0,,cardtonic,342,284,GeoffreyGift1
1574370000000000000,https://x.com/SoIomon_eze/status/1574366212502724608,"@Golad299789 @cardtonic It depends on the number of people above you, if more than 20% of people are above you, then no.

 But if the people above are not up to 20%, then you will be included in the stats and those below till it gets to the benchmark",2022-09-26 11:52,0,0,0,0,,Golad299789,86,389,SoIomon_eze
1574370000000000000,https://x.com/GeoffreyGift1/status/1574366122371354624,"@cardtonic God please help me ??????
Amen ??",2022-09-26 11:51,0,0,0,0,,cardtonic,342,284,GeoffreyGift1
1574370000000000000,https://x.com/SoIomon_eze/status/1574365559659044865,"@cardtonic ?????????? like this I Dy may God help me ooo,

although I'm couple of point above the benchmark, I don't know how many people are above me, so at this junction all power belongs to God",2022-09-26 11:49,0,0,2,0,,cardtonic,86,389,SoIomon_eze
1574360000000000000,https://x.com/poetic_lardo/status/1574361189076946944,@VHICRACE @cardtonic Same with me. But oh well....,2022-09-26 11:32,0,0,0,0,,realveeeee,1718,1610,poetic_lardo
1574360000000000000,https://x.com/KingJerryLeo/status/1574359963501305857,"@cardtonic Father Lord, I don�t want to be a mechanic, I want to be a baller https://t.co/kVirdmcdcw",2022-09-26 11:27,0,0,2,0,,cardtonic,1710,1723,KingJerryLeo
1574360000000000000,https://x.com/iamchrisfocus/status/1574357379499655169,"@a_chiagoziem @agbaj_1 @cardtonic Ehna if dem flout any of the rules. Like keep mouse in the window at all times, keep the window full screen at all times etc...",2022-09-26 11:17,0,0,0,0,,a_chiagoziem,1229,1140,iamchrisfocus
1574360000000000000,https://x.com/agbaj_1/status/1574356939416522754,"@iamchrisfocus @a_chiagoziem @cardtonic ??

Ok ooooo

Thanks for the kind words boss.",2022-09-26 11:15,0,1,1,0,,iamchrisfocus,178,350,agbaj_1
1574360000000000000,https://x.com/a_chiagoziem/status/1574356793169510400,@iamchrisfocus @agbaj_1 @cardtonic People entered??,2022-09-26 11:14,0,1,0,0,,iamchrisfocus,1575,3545,a_chiagoziem
1574360000000000000,https://x.com/cardtonic/status/1574356055470919680,"@acewrld_ Hi Ademola,
The just concluded assessment was the final assessment in the upskill program, after which the winners will be chosen from the top 20% in each category ??",2022-09-26 11:11,0,0,0,0,,acewrld_,15757,48,cardtonic
1574360000000000000,https://x.com/iamchrisfocus/status/1574355682505146368,@agbaj_1 @a_chiagoziem @cardtonic Lmaoo keep hope alive my guy. At least you nor enter disqualification. Keep hope alive!,2022-09-26 11:10,0,2,1,0,,agbaj_1,1229,1140,iamchrisfocus
1574360000000000000,https://x.com/agbaj_1/status/1574355115208855553,"@iamchrisfocus @cardtonic ??????

UI/UX Track.

Just check your average Na",2022-09-26 11:08,0,0,0,0,,iamchrisfocus,178,350,agbaj_1
1574350000000000000,https://x.com/agbaj_1/status/1574354967065989120,"@a_chiagoziem @iamchrisfocus @cardtonic I don see average Na.

I no meet total average",2022-09-26 11:07,0,1,0,0,,a_chiagoziem,178,350,agbaj_1
1574350000000000000,https://x.com/AkinzDTechGuy/status/1574353543842201601,@cardtonic Oh! Okay. That's good well done. You people are really encouraging up coming techies. Kudos,2022-09-26 11:01,0,0,1,0,,cardtonic,2,62,AkinzDTechGuy
1574350000000000000,https://x.com/a_chiagoziem/status/1574353361448607746,@agbaj_1 @iamchrisfocus @cardtonic Why do you think so lol,2022-09-26 11:01,0,1,0,0,,agbaj_1,1575,3545,a_chiagoziem
1574350000000000000,https://x.com/iamchrisfocus/status/1574352954139807745,@agbaj_1 @cardtonic Omo! I dey here dey sweat to laidis my brother. Na graphic design you dey abi na Coding?,2022-09-26 10:59,0,1,1,0,,agbaj_1,1229,1140,iamchrisfocus
1574350000000000000,https://x.com/iamchrisfocus/status/1574351684159275011,@agbaj_1 @cardtonic Why you dey give up? Wetin be your average?,2022-09-26 10:54,0,1,1,0,,agbaj_1,1229,1140,iamchrisfocus
1574350000000000000,https://x.com/cardtonic/status/1574350044039462913,@AkinzDTechGuy For the Twitter space giveaway that held last week ??,2022-09-26 10:47,0,1,0,0,,AkinzDTechGuy,15757,48,cardtonic
1574350000000000000,https://x.com/AkinzDTechGuy/status/1574347898678034433,@cardtonic Are these the winners?,2022-09-26 10:39,0,1,0,0,,cardtonic,2,62,AkinzDTechGuy
1574350000000000000,https://x.com/ObiyomiTobiloba/status/1574346954938654722,"'@cardtonic Cardtonic do this one o - did not even read that we should always be on full screen (was using normal screen so i could check time other times)
????

Nothing spoil sha!",2022-09-26 10:35,0,0,4,0,,cardtonic,345,551,ObiyomiTobiloba
1574350000000000000,https://x.com/mustapha_tolani/status/1574345689513037825,@cardtonic ???????? I was one percent short of the average score... And this was minus my videos. Couldn't submit the videos,2022-09-26 10:30,0,0,0,0,,cardtonic,382,564,mustapha_tolani
1574340000000000000,https://x.com/officialtemiii/status/1574343804844400642,@cardtonic Congratulations to the winners.??,2022-09-26 10:23,0,0,1,0,,cardtonic,895,373,officialtemiii
1574340000000000000,https://x.com/_megagon/status/1574343662355582977,"@cardtonic My heart rate spiked as I was about to check my result, fortunately, I am a bit above the benchmark. Quite excited, I pray I win.",2022-09-26 10:22,0,0,0,0,,cardtonic,15,126,_megagon
1574340000000000000,https://x.com/kamsoochi/status/1574343354611015680,@VHICRACE @cardtonic What did it write there as showing you exited full screen?,2022-09-26 10:21,0,0,0,0,,realveeeee,248,373,kamsoochi
1574340000000000000,https://x.com/Golad299789/status/1574343085227655169,"@cardtonic Does having same avg. score in my category means I have no chance? Hope I win 'cause mechanics behind the ""Full-screen mode always active?"" &amp; the ""mouse  activity"" can't be 100% effective when you live in NGN &amp; experience network fluctu",2022-09-26 10:20,0,1,2,0,,cardtonic,16,43,Golad299789
1574340000000000000,https://x.com/KingsleyOU_/status/1574342579495346176,@cardtonic What a way to start the week. Thanks @cardtonic ????,2022-09-26 10:18,0,0,2,0,,cardtonic,5100,4273,KingsleyOU_
1574340000000000000,https://x.com/_Amara_E/status/1574341713472151552,"@cardtonic Seen, but does it mean if you score above 60% or???",2022-09-26 10:14,0,0,1,0,,cardtonic,225,356,_Amara_E
1574340000000000000,https://x.com/cee_hay/status/1574341435465371649,@cardtonic Maybe some of us who couldn't go to the next round could participate in the assessment,2022-09-26 10:13,0,0,0,0,,cardtonic,99,596,cee_hay
1574340000000000000,https://x.com/agbaj_1/status/1574340524948889600,"@cardtonic Good luck to the winners ooooo.

We don Sabi our own fate like this.

??",2022-09-26 10:10,0,1,2,0,,cardtonic,178,350,agbaj_1
1574340000000000000,https://x.com/cardtonic/status/1574340131154235394,"@_Amara_E Check here

https://t.co/5oXVxDr2wi",2022-09-26 10:08,0,1,2,0,,_Amara_E,15756,48,cardtonic
1574340000000000000,https://x.com/_Amara_E/status/1574339819748073473,@cardtonic @cardtonic please how do we do the comparison?,2022-09-26 10:07,0,1,1,0,,cardtonic,225,356,_Amara_E
1574340000000000000,https://x.com/AkerelePhebe/status/1574338662648659971,@cardtonic Congratulations,2022-09-26 10:02,0,0,0,0,,cardtonic,2833,3623,AkerelePhebe
1574340000000000000,https://x.com/cardtonic/status/1574338610329010176,"You can compare your average score to the general average to guess if you will make the top 20%.

With that said, and with your guess, what is the mood right now?",2022-09-26 10:02,1,9,16,0,,cardtonic,15756,48,cardtonic
1574340000000000000,https://x.com/cardtonic/status/1574338604301680641,"UPDATE:

The #UpskillByCardtonic individual results have been sent to all candidates that completed the assessment.

The PDF will show your score for each assessment and also your total average score.",2022-09-26 10:02,3,11,29,0,,,15756,48,cardtonic
1574340000000000000,https://x.com/Vince_Naad/status/1574338594600280066,"@cardtonic I most sincerely commend the @cardtonic team on a plethora of counts.

We are witnessing on of the most free, fair, and transparent selection processes ever.

E be like una go conduct this 2023 general elections for us last last!????

Big ups t",2022-09-26 10:02,0,0,1,0,,cardtonic,75,121,Vince_Naad
1574340000000000000,https://x.com/cardtonic/status/1574337790082424832,"Congratulations to the winners of our giveaway from Friday�s Space ????

Kindly send us a DM to redeem your prize ??

#cardtonic
#cardtonicgiveaways https://t.co/r6lWKqrrEz",2022-09-26 09:59,3,6,29,1,,,15756,48,cardtonic
1574340000000000000,https://x.com/cardtonic/status/1574336582370430976,@ChinazaJessica4 That's the spirit! ??????,2022-09-26 09:54,0,0,1,0,,ChinazaJessica4,15756,48,cardtonic
1574340000000000000,https://x.com/cardtonic/status/1574336319186239488,@SoIomon_eze No worries boss. We will reach out to the top 20% ??,2022-09-26 09:53,0,0,0,0,,SoIomon_eze,15756,48,cardtonic
1574340000000000000,https://x.com/NDanbadan/status/1574336070577274880,"@cardtonic I'll just smile even after seeing my assessment results, I'll smile while I still have teeth ??",2022-09-26 09:52,0,0,0,0,,cardtonic,191,521,NDanbadan
1574340000000000000,https://x.com/ChinazaJessica4/status/1574335542321287169,@cardtonic I couldn�t do the video aspect cos my camera and mic refused to respond ??,2022-09-26 09:50,0,0,0,0,,cardtonic,224,816,ChinazaJessica4
1574340000000000000,https://x.com/ChinazaJessica4/status/1574335094885679104,@cardtonic ?????????? I must smile regardless!!!,2022-09-26 09:48,0,1,0,0,,cardtonic,224,816,ChinazaJessica4
1574330000000000000,https://x.com/SoIomon_eze/status/1574334596484718593,"@cardtonic an here wahala take burst oooo
do we get to do a video as we express our confidence or that data will be obtained from the application data we entered in the first phase",2022-09-26 09:46,0,1,0,0,,cardtonic,86,389,SoIomon_eze
